file;health;split_group
015_739.png;healthy;train
040_133.png;Varroa, Small Hive Beetles;train
005_476.png;healthy;train
030_685.png;ant problems;train
008_224.png;healthy;train
017_050.png;healthy;train
001_121.png;healthy;train
021_104.png;healthy;train
040_283.png;Varroa, Small Hive Beetles;train
015_529.png;healthy;train
008_153.png;healthy;train
032_901.png;healthy;train
032_567.png;healthy;train
019_1164.png;healthy;train
021_139.png;healthy;train
017_132.png;healthy;train
019_1055.png;healthy;train
010_566.png;healthy;train
038_324.png;Varroa, Small Hive Beetles;train
030_628.png;ant problems;train
013_032.png;ant problems;train
004_388.png;healthy;train
038_349.png;Varroa, Small Hive Beetles;train
022_173.png;healthy;train
005_384.png;healthy;train
005_374.png;healthy;train
021_211.png;healthy;train
015_1145.png;healthy;train
038_098.png;Varroa, Small Hive Beetles;train
010_619.png;healthy;train
016_165.png;healthy;train
019_946.png;healthy;train
039_020.png;hive being robbed;train
022_161.png;healthy;train
045_008.png;hive being robbed;train
030_828.png;ant problems;train
010_251.png;healthy;train
040_237.png;Varroa, Small Hive Beetles;train
032_128.png;healthy;train
030_167.png;ant problems;train
030_475.png;ant problems;train
004_176.png;healthy;train
022_088.png;healthy;train
005_402.png;healthy;train
015_808.png;healthy;train
031_065.png;Varroa, Small Hive Beetles;train
042_025.png;hive being robbed;train
030_700.png;ant problems;train
022_101.png;healthy;train
002_034.png;healthy;train
017_030.png;healthy;train
038_031.png;Varroa, Small Hive Beetles;train
015_813.png;healthy;train
035_044.png;Varroa, Small Hive Beetles;train
010_694.png;healthy;train
015_267.png;healthy;train
019_902.png;healthy;train
010_722.png;healthy;train
040_260.png;Varroa, Small Hive Beetles;train
019_990.png;healthy;train
019_949.png;healthy;train
021_137.png;healthy;train
008_233.png;healthy;train
038_388.png;Varroa, Small Hive Beetles;train
010_122.png;healthy;train
019_785.png;healthy;train
021_129.png;healthy;train
022_396.png;healthy;train
004_366.png;healthy;train
032_881.png;healthy;train
005_499.png;healthy;train
040_411.png;Varroa, Small Hive Beetles;train
040_196.png;Varroa, Small Hive Beetles;train
005_115.png;healthy;train
004_379.png;healthy;train
038_439.png;Varroa, Small Hive Beetles;train
022_107.png;healthy;train
020_013.png;healthy;train
004_480.png;healthy;train
027_005.png;healthy;train
040_334.png;Varroa, Small Hive Beetles;train
033_092.png;healthy;train
004_304.png;healthy;train
022_103.png;healthy;train
041_023.png;hive being robbed;train
015_264.png;healthy;train
015_952.png;healthy;train
013_020.png;ant problems;train
039_012.png;hive being robbed;train
042_016.png;hive being robbed;train
040_030.png;Varroa, Small Hive Beetles;train
008_268.png;healthy;train
017_010.png;healthy;train
017_084.png;healthy;train
030_313.png;ant problems;train
017_075.png;healthy;train
010_691.png;healthy;train
046_100.png;healthy;train
038_072.png;Varroa, Small Hive Beetles;train
005_538.png;healthy;train
038_207.png;Varroa, Small Hive Beetles;train
046_181.png;healthy;train
038_029.png;Varroa, Small Hive Beetles;train
015_804.png;healthy;train
032_839.png;healthy;train
040_493.png;Varroa, Small Hive Beetles;train
032_918.png;healthy;train
035_035.png;Varroa, Small Hive Beetles;train
015_1141.png;healthy;train
005_567.png;healthy;train
001_096.png;healthy;train
010_843.png;healthy;train
016_163.png;healthy;train
032_364.png;healthy;train
010_408.png;healthy;train
022_382.png;healthy;train
017_102.png;healthy;train
038_393.png;Varroa, Small Hive Beetles;train
005_199.png;healthy;train
010_820.png;healthy;train
032_667.png;healthy;train
019_094.png;healthy;train
032_892.png;healthy;train
021_116.png;healthy;train
005_117.png;healthy;train
032_539.png;healthy;train
040_050.png;Varroa, Small Hive Beetles;train
019_720.png;healthy;train
005_072.png;healthy;train
027_004.png;healthy;train
032_499.png;healthy;train
038_409.png;Varroa, Small Hive Beetles;train
019_997.png;healthy;train
032_671.png;healthy;train
038_022.png;Varroa, Small Hive Beetles;train
021_160.png;healthy;train
030_830.png;ant problems;train
038_416.png;Varroa, Small Hive Beetles;train
009_045.png;healthy;train
010_292.png;healthy;train
017_019.png;healthy;train
015_271.png;healthy;train
040_202.png;Varroa, Small Hive Beetles;train
038_390.png;Varroa, Small Hive Beetles;train
004_329.png;healthy;train
034_048.png;missing queen;train
022_341.png;healthy;train
015_504.png;healthy;train
043_061.png;hive being robbed;train
001_131.png;healthy;train
040_371.png;Varroa, Small Hive Beetles;train
009_083.png;healthy;train
040_192.png;Varroa, Small Hive Beetles;train
046_110.png;healthy;train
017_077.png;healthy;train
015_1151.png;healthy;train
019_1182.png;healthy;train
019_1169.png;healthy;train
010_612.png;healthy;train
022_077.png;healthy;train
022_059.png;healthy;train
019_1270.png;healthy;train
005_116.png;healthy;train
004_265.png;healthy;train
038_191.png;Varroa, Small Hive Beetles;train
039_029.png;hive being robbed;train
003_262.png;healthy;train
032_852.png;healthy;train
032_699.png;healthy;train
041_038.png;hive being robbed;train
040_138.png;Varroa, Small Hive Beetles;train
038_391.png;Varroa, Small Hive Beetles;train
031_096.png;Varroa, Small Hive Beetles;train
022_334.png;healthy;train
040_137.png;Varroa, Small Hive Beetles;train
043_063.png;hive being robbed;train
005_430.png;healthy;train
010_425.png;healthy;train
015_463.png;healthy;train
030_670.png;ant problems;train
032_728.png;healthy;train
010_518.png;healthy;train
038_308.png;Varroa, Small Hive Beetles;train
046_138.png;healthy;train
032_416.png;healthy;train
038_321.png;Varroa, Small Hive Beetles;train
005_488.png;healthy;train
021_134.png;healthy;train
010_434.png;healthy;train
030_798.png;ant problems;train
005_345.png;healthy;train
019_1154.png;healthy;train
040_246.png;Varroa, Small Hive Beetles;train
015_1127.png;healthy;train
022_362.png;healthy;train
032_911.png;healthy;train
008_087.png;healthy;train
038_437.png;Varroa, Small Hive Beetles;train
015_807.png;healthy;train
019_628.png;healthy;train
022_207.png;healthy;train
004_104.png;healthy;train
032_790.png;healthy;train
032_730.png;healthy;train
010_654.png;healthy;train
038_001.png;Varroa, Small Hive Beetles;train
005_628.png;healthy;train
001_133.png;healthy;train
005_314.png;healthy;train
046_146.png;healthy;train
032_591.png;healthy;train
003_122.png;healthy;train
040_092.png;Varroa, Small Hive Beetles;train
010_297.png;healthy;train
003_187.png;healthy;train
017_009.png;healthy;train
038_176.png;Varroa, Small Hive Beetles;train
022_395.png;healthy;train
038_199.png;Varroa, Small Hive Beetles;train
005_364.png;healthy;train
040_031.png;Varroa, Small Hive Beetles;train
003_225.png;healthy;train
010_731.png;healthy;train
030_360.png;ant problems;train
004_340.png;healthy;train
005_274.png;healthy;train
030_495.png;ant problems;train
032_741.png;healthy;train
015_570.png;healthy;train
005_305.png;healthy;train
005_436.png;healthy;train
016_282.png;healthy;train
038_048.png;Varroa, Small Hive Beetles;train
032_764.png;healthy;train
022_375.png;healthy;train
017_081.png;healthy;train
038_294.png;Varroa, Small Hive Beetles;train
004_450.png;healthy;train
041_006.png;hive being robbed;train
039_018.png;hive being robbed;train
043_058.png;hive being robbed;train
037_004.png;hive being robbed;train
040_115.png;Varroa, Small Hive Beetles;train
008_287.png;healthy;train
040_215.png;Varroa, Small Hive Beetles;train
005_622.png;healthy;train
032_713.png;healthy;train
042_014.png;hive being robbed;train
019_850.png;healthy;train
005_598.png;healthy;train
043_002.png;hive being robbed;train
038_300.png;Varroa, Small Hive Beetles;train
038_275.png;Varroa, Small Hive Beetles;train
010_395.png;healthy;train
040_349.png;Varroa, Small Hive Beetles;train
030_614.png;ant problems;train
040_510.png;Varroa, Small Hive Beetles;train
001_127.png;healthy;train
038_392.png;Varroa, Small Hive Beetles;train
030_577.png;ant problems;train
004_486.png;healthy;train
016_004.png;healthy;train
040_019.png;Varroa, Small Hive Beetles;train
046_179.png;healthy;train
001_140.png;healthy;train
005_448.png;healthy;train
032_905.png;healthy;train
040_326.png;Varroa, Small Hive Beetles;train
030_857.png;ant problems;train
032_593.png;healthy;train
035_049.png;Varroa, Small Hive Beetles;train
013_009.png;ant problems;train
040_570.png;Varroa, Small Hive Beetles;train
022_415.png;healthy;train
005_353.png;healthy;train
015_1042.png;healthy;train
046_178.png;healthy;train
032_103.png;healthy;train
015_1146.png;healthy;train
021_207.png;healthy;train
015_1235.png;healthy;train
037_001.png;hive being robbed;train
040_165.png;Varroa, Small Hive Beetles;train
010_693.png;healthy;train
030_856.png;ant problems;train
002_051.png;healthy;train
004_371.png;healthy;train
038_257.png;Varroa, Small Hive Beetles;train
010_257.png;healthy;train
032_649.png;healthy;train
037_006.png;hive being robbed;train
015_822.png;healthy;train
004_425.png;healthy;train
031_121.png;Varroa, Small Hive Beetles;train
021_223.png;healthy;train
010_829.png;healthy;train
010_762.png;healthy;train
005_315.png;healthy;train
046_166.png;healthy;train
037_015.png;hive being robbed;train
008_199.png;healthy;train
030_474.png;ant problems;train
038_445.png;Varroa, Small Hive Beetles;train
038_049.png;Varroa, Small Hive Beetles;train
032_621.png;healthy;train
003_245.png;healthy;train
030_589.png;ant problems;train
001_168.png;healthy;train
008_130.png;healthy;train
030_520.png;ant problems;train
038_440.png;Varroa, Small Hive Beetles;train
015_670.png;healthy;train
032_747.png;healthy;train
030_861.png;ant problems;train
030_790.png;ant problems;train
015_964.png;healthy;train
017_121.png;healthy;train
013_018.png;ant problems;train
008_280.png;healthy;train
040_519.png;Varroa, Small Hive Beetles;train
017_068.png;healthy;train
015_629.png;healthy;train
016_174.png;healthy;train
004_362.png;healthy;train
019_1347.png;healthy;train
032_348.png;healthy;train
015_1240.png;healthy;train
022_163.png;healthy;train
019_696.png;healthy;train
040_179.png;Varroa, Small Hive Beetles;train
030_737.png;ant problems;train
005_377.png;healthy;train
032_831.png;healthy;train
030_477.png;ant problems;train
030_329.png;ant problems;train
019_522.png;healthy;train
017_006.png;healthy;train
032_489.png;healthy;train
003_253.png;healthy;train
013_028.png;ant problems;train
040_482.png;Varroa, Small Hive Beetles;train
022_099.png;healthy;train
010_830.png;healthy;train
038_213.png;Varroa, Small Hive Beetles;train
016_199.png;healthy;train
010_744.png;healthy;train
040_536.png;Varroa, Small Hive Beetles;train
001_172.png;healthy;train
026_009.png;healthy;train
032_267.png;healthy;train
008_207.png;healthy;train
008_285.png;healthy;train
019_895.png;healthy;train
036_054.png;Varroa, Small Hive Beetles;train
030_818.png;ant problems;train
040_340.png;Varroa, Small Hive Beetles;train
005_431.png;healthy;train
046_098.png;healthy;train
046_037.png;healthy;train
015_854.png;healthy;train
030_600.png;ant problems;train
015_925.png;healthy;train
030_796.png;ant problems;train
038_037.png;Varroa, Small Hive Beetles;train
019_1061.png;healthy;train
005_600.png;healthy;train
004_164.png;healthy;train
032_921.png;healthy;train
008_150.png;healthy;train
005_569.png;healthy;train
038_262.png;Varroa, Small Hive Beetles;train
001_159.png;healthy;train
038_095.png;Varroa, Small Hive Beetles;train
004_117.png;healthy;train
032_879.png;healthy;train
017_128.png;healthy;train
046_139.png;healthy;train
005_620.png;healthy;train
010_626.png;healthy;train
019_847.png;healthy;train
032_715.png;healthy;train
010_737.png;healthy;train
032_877.png;healthy;train
046_042.png;healthy;train
013_008.png;ant problems;train
010_323.png;healthy;train
019_776.png;healthy;train
010_776.png;healthy;train
032_813.png;healthy;train
032_908.png;healthy;train
004_431.png;healthy;train
040_397.png;Varroa, Small Hive Beetles;train
024_013.png;healthy;train
016_206.png;healthy;train
032_592.png;healthy;train
032_882.png;healthy;train
040_407.png;Varroa, Small Hive Beetles;train
021_075.png;healthy;train
004_311.png;healthy;train
012_012.png;healthy;train
030_201.png;ant problems;train
032_501.png;healthy;train
040_256.png;Varroa, Small Hive Beetles;train
035_043.png;Varroa, Small Hive Beetles;train
031_109.png;Varroa, Small Hive Beetles;train
019_1362.png;healthy;train
040_372.png;Varroa, Small Hive Beetles;train
003_183.png;healthy;train
046_009.png;healthy;train
038_005.png;Varroa, Small Hive Beetles;train
046_194.png;healthy;train
012_005.png;healthy;train
038_430.png;Varroa, Small Hive Beetles;train
038_402.png;Varroa, Small Hive Beetles;train
017_057.png;healthy;train
003_233.png;healthy;train
032_510.png;healthy;train
038_023.png;Varroa, Small Hive Beetles;train
015_993.png;healthy;train
030_773.png;ant problems;train
030_458.png;ant problems;train
017_016.png;healthy;train
015_984.png;healthy;train
003_182.png;healthy;train
042_011.png;hive being robbed;train
017_126.png;healthy;train
038_328.png;Varroa, Small Hive Beetles;train
005_557.png;healthy;train
032_538.png;healthy;train
030_429.png;ant problems;train
019_992.png;healthy;train
038_405.png;Varroa, Small Hive Beetles;train
046_119.png;healthy;train
030_174.png;ant problems;train
021_107.png;healthy;train
002_104.png;healthy;train
043_031.png;hive being robbed;train
040_005.png;Varroa, Small Hive Beetles;train
015_416.png;healthy;train
016_138.png;healthy;train
038_145.png;Varroa, Small Hive Beetles;train
002_112.png;healthy;train
040_076.png;Varroa, Small Hive Beetles;train
038_147.png;Varroa, Small Hive Beetles;train
030_693.png;ant problems;train
003_244.png;healthy;train
001_163.png;healthy;train
032_402.png;healthy;train
027_011.png;healthy;train
043_037.png;hive being robbed;train
010_706.png;healthy;train
020_031.png;healthy;train
032_563.png;healthy;train
032_807.png;healthy;train
032_767.png;healthy;train
030_709.png;ant problems;train
038_425.png;Varroa, Small Hive Beetles;train
026_013.png;healthy;train
019_323.png;healthy;train
030_863.png;ant problems;train
010_540.png;healthy;train
010_583.png;healthy;train
032_613.png;healthy;train
015_1267.png;healthy;train
004_307.png;healthy;train
040_448.png;Varroa, Small Hive Beetles;train
008_218.png;healthy;train
038_289.png;Varroa, Small Hive Beetles;train
002_044.png;healthy;train
017_046.png;healthy;train
017_002.png;healthy;train
030_575.png;ant problems;train
004_076.png;healthy;train
022_216.png;healthy;train
026_012.png;healthy;train
035_018.png;Varroa, Small Hive Beetles;train
040_129.png;Varroa, Small Hive Beetles;train
003_146.png;healthy;train
031_049.png;Varroa, Small Hive Beetles;train
008_220.png;healthy;train
040_191.png;Varroa, Small Hive Beetles;train
015_538.png;healthy;train
032_689.png;healthy;train
017_020.png;healthy;train
046_136.png;healthy;train
038_369.png;Varroa, Small Hive Beetles;train
030_370.png;ant problems;train
042_000.png;hive being robbed;train
022_422.png;healthy;train
032_275.png;healthy;train
030_848.png;ant problems;train
023_006.png;healthy;train
015_1271.png;healthy;train
004_264.png;healthy;train
040_571.png;Varroa, Small Hive Beetles;train
040_541.png;Varroa, Small Hive Beetles;train
021_166.png;healthy;train
019_757.png;healthy;train
040_491.png;Varroa, Small Hive Beetles;train
003_249.png;healthy;train
038_438.png;Varroa, Small Hive Beetles;train
004_128.png;healthy;train
015_999.png;healthy;train
015_1193.png;healthy;train
030_311.png;ant problems;train
032_273.png;healthy;train
035_030.png;Varroa, Small Hive Beetles;train
017_108.png;healthy;train
005_301.png;healthy;train
008_133.png;healthy;train
040_298.png;Varroa, Small Hive Beetles;train
038_242.png;Varroa, Small Hive Beetles;train
015_1102.png;healthy;train
033_084.png;healthy;train
018_032.png;healthy;train
032_833.png;healthy;train
004_378.png;healthy;train
005_568.png;healthy;train
033_074.png;healthy;train
021_229.png;healthy;train
015_1156.png;healthy;train
032_806.png;healthy;train
043_013.png;hive being robbed;train
005_509.png;healthy;train
003_145.png;healthy;train
022_138.png;healthy;train
032_805.png;healthy;train
015_1237.png;healthy;train
030_732.png;ant problems;train
010_234.png;healthy;train
015_983.png;healthy;train
005_629.png;healthy;train
022_305.png;healthy;train
038_297.png;Varroa, Small Hive Beetles;train
015_458.png;healthy;train
013_034.png;ant problems;train
030_211.png;ant problems;train
003_143.png;healthy;train
038_081.png;Varroa, Small Hive Beetles;train
010_669.png;healthy;train
021_232.png;healthy;train
015_1082.png;healthy;train
028_017.png;healthy;train
015_1269.png;healthy;train
038_377.png;Varroa, Small Hive Beetles;train
004_342.png;healthy;train
040_270.png;Varroa, Small Hive Beetles;train
030_374.png;ant problems;train
032_843.png;healthy;train
040_497.png;Varroa, Small Hive Beetles;train
003_178.png;healthy;train
032_407.png;healthy;train
005_528.png;healthy;train
038_307.png;Varroa, Small Hive Beetles;train
019_450.png;healthy;train
003_155.png;healthy;train
030_548.png;ant problems;train
015_288.png;healthy;train
004_426.png;healthy;train
040_236.png;Varroa, Small Hive Beetles;train
030_657.png;ant problems;train
032_779.png;healthy;train
003_181.png;healthy;train
010_630.png;healthy;train
019_1105.png;healthy;train
030_472.png;ant problems;train
040_069.png;Varroa, Small Hive Beetles;train
040_257.png;Varroa, Small Hive Beetles;train
032_920.png;healthy;train
018_022.png;healthy;train
038_042.png;Varroa, Small Hive Beetles;train
040_055.png;Varroa, Small Hive Beetles;train
015_1125.png;healthy;train
005_376.png;healthy;train
030_521.png;ant problems;train
042_012.png;hive being robbed;train
041_041.png;hive being robbed;train
031_014.png;Varroa, Small Hive Beetles;train
030_605.png;ant problems;train
015_945.png;healthy;train
040_479.png;Varroa, Small Hive Beetles;train
041_026.png;hive being robbed;train
008_214.png;healthy;train
003_222.png;healthy;train
046_144.png;healthy;train
015_1273.png;healthy;train
031_123.png;Varroa, Small Hive Beetles;train
043_073.png;hive being robbed;train
017_086.png;healthy;train
003_273.png;healthy;train
019_983.png;healthy;train
030_840.png;ant problems;train
015_1108.png;healthy;train
029_022.png;healthy;train
046_055.png;healthy;train
004_160.png;healthy;train
003_261.png;healthy;train
040_003.png;Varroa, Small Hive Beetles;train
016_173.png;healthy;train
040_223.png;Varroa, Small Hive Beetles;train
015_502.png;healthy;train
015_840.png;healthy;train
032_869.png;healthy;train
015_466.png;healthy;train
004_161.png;healthy;train
017_115.png;healthy;train
019_689.png;healthy;train
037_013.png;hive being robbed;train
043_030.png;hive being robbed;train
009_081.png;healthy;train
030_512.png;ant problems;train
043_026.png;hive being robbed;train
022_203.png;healthy;train
010_792.png;healthy;train
032_630.png;healthy;train
010_496.png;healthy;train
015_1004.png;healthy;train
015_1149.png;healthy;train
022_298.png;healthy;train
032_717.png;healthy;train
010_855.png;healthy;train
040_422.png;Varroa, Small Hive Beetles;train
019_660.png;healthy;train
008_265.png;healthy;train
042_026.png;hive being robbed;train
041_007.png;hive being robbed;train
036_094.png;Varroa, Small Hive Beetles;train
004_413.png;healthy;train
020_033.png;healthy;train
040_386.png;Varroa, Small Hive Beetles;train
004_212.png;healthy;train
022_202.png;healthy;train
046_069.png;healthy;train
027_013.png;healthy;train
039_007.png;hive being robbed;train
017_111.png;healthy;train
038_310.png;Varroa, Small Hive Beetles;train
004_259.png;healthy;train
019_256.png;healthy;train
038_159.png;Varroa, Small Hive Beetles;train
036_100.png;Varroa, Small Hive Beetles;train
017_003.png;healthy;train
004_129.png;healthy;train
017_051.png;healthy;train
022_405.png;healthy;train
017_117.png;healthy;train
016_250.png;healthy;train
032_909.png;healthy;train
040_440.png;Varroa, Small Hive Beetles;train
022_272.png;healthy;train
040_360.png;Varroa, Small Hive Beetles;train
040_361.png;Varroa, Small Hive Beetles;train
038_018.png;Varroa, Small Hive Beetles;train
043_001.png;hive being robbed;train
046_106.png;healthy;train
030_839.png;ant problems;train
016_258.png;healthy;train
016_207.png;healthy;train
046_134.png;healthy;train
015_1232.png;healthy;train
032_360.png;healthy;train
038_226.png;Varroa, Small Hive Beetles;train
038_107.png;Varroa, Small Hive Beetles;train
016_252.png;healthy;train
021_165.png;healthy;train
032_860.png;healthy;train
041_012.png;hive being robbed;train
001_083.png;healthy;train
039_028.png;hive being robbed;train
038_152.png;Varroa, Small Hive Beetles;train
032_627.png;healthy;train
037_012.png;hive being robbed;train
038_413.png;Varroa, Small Hive Beetles;train
004_360.png;healthy;train
001_082.png;healthy;train
046_050.png;healthy;train
010_623.png;healthy;train
030_494.png;ant problems;train
038_116.png;Varroa, Small Hive Beetles;train
041_061.png;hive being robbed;train
015_1227.png;healthy;train
004_479.png;healthy;train
005_071.png;healthy;train
030_601.png;ant problems;train
003_120.png;healthy;train
032_746.png;healthy;train
008_286.png;healthy;train
040_428.png;Varroa, Small Hive Beetles;train
010_850.png;healthy;train
019_977.png;healthy;train
015_274.png;healthy;train
004_401.png;healthy;train
031_113.png;Varroa, Small Hive Beetles;train
032_475.png;healthy;train
015_1172.png;healthy;train
038_322.png;Varroa, Small Hive Beetles;train
010_793.png;healthy;train
015_602.png;healthy;train
008_212.png;healthy;train
030_822.png;ant problems;train
009_068.png;healthy;train
038_217.png;Varroa, Small Hive Beetles;train
005_350.png;healthy;train
010_756.png;healthy;train
022_238.png;healthy;train
023_004.png;healthy;train
034_039.png;missing queen;train
015_839.png;healthy;train
022_431.png;healthy;train
040_452.png;Varroa, Small Hive Beetles;train
001_120.png;healthy;train
040_518.png;Varroa, Small Hive Beetles;train
010_814.png;healthy;train
038_156.png;Varroa, Small Hive Beetles;train
032_266.png;healthy;train
004_351.png;healthy;train
030_724.png;ant problems;train
032_841.png;healthy;train
019_1189.png;healthy;train
041_008.png;hive being robbed;train
040_559.png;Varroa, Small Hive Beetles;train
038_040.png;Varroa, Small Hive Beetles;train
005_410.png;healthy;train
021_239.png;healthy;train
032_590.png;healthy;train
030_704.png;ant problems;train
003_258.png;healthy;train
032_571.png;healthy;train
019_1003.png;healthy;train
040_048.png;Varroa, Small Hive Beetles;train
005_590.png;healthy;train
032_625.png;healthy;train
032_377.png;healthy;train
040_189.png;Varroa, Small Hive Beetles;train
040_289.png;Varroa, Small Hive Beetles;train
040_119.png;Varroa, Small Hive Beetles;train
015_826.png;healthy;train
032_857.png;healthy;train
010_743.png;healthy;train
008_251.png;healthy;train
040_511.png;Varroa, Small Hive Beetles;train
038_441.png;Varroa, Small Hive Beetles;train
045_015.png;hive being robbed;train
046_161.png;healthy;train
030_690.png;ant problems;train
019_1107.png;healthy;train
039_016.png;hive being robbed;train
010_545.png;healthy;train
038_317.png;Varroa, Small Hive Beetles;train
015_1092.png;healthy;train
015_728.png;healthy;train
040_432.png;Varroa, Small Hive Beetles;train
022_366.png;healthy;train
010_334.png;healthy;train
016_303.png;healthy;train
029_013.png;healthy;train
046_183.png;healthy;train
046_162.png;healthy;train
019_1110.png;healthy;train
019_1064.png;healthy;train
008_234.png;healthy;train
038_241.png;Varroa, Small Hive Beetles;train
019_725.png;healthy;train
030_506.png;ant problems;train
017_093.png;healthy;train
032_406.png;healthy;train
019_986.png;healthy;train
043_016.png;hive being robbed;train
046_159.png;healthy;train
003_237.png;healthy;train
040_513.png;Varroa, Small Hive Beetles;train
009_111.png;healthy;train
019_918.png;healthy;train
008_276.png;healthy;train
010_433.png;healthy;train
005_561.png;healthy;train
019_845.png;healthy;train
015_507.png;healthy;train
030_870.png;ant problems;train
038_091.png;Varroa, Small Hive Beetles;train
030_646.png;ant problems;train
005_416.png;healthy;train
015_703.png;healthy;train
040_302.png;Varroa, Small Hive Beetles;train
015_113.png;healthy;train
017_079.png;healthy;train
037_010.png;hive being robbed;train
004_275.png;healthy;train
015_465.png;healthy;train
015_918.png;healthy;train
032_675.png;healthy;train
004_317.png;healthy;train
040_219.png;Varroa, Small Hive Beetles;train
038_421.png;Varroa, Small Hive Beetles;train
004_217.png;healthy;train
038_168.png;Varroa, Small Hive Beetles;train
043_011.png;hive being robbed;train
032_635.png;healthy;train
040_074.png;Varroa, Small Hive Beetles;train
032_795.png;healthy;train
019_911.png;healthy;train
022_393.png;healthy;train
019_1370.png;healthy;train
010_853.png;healthy;train
019_1338.png;healthy;train
045_000.png;hive being robbed;train
004_110.png;healthy;train
015_940.png;healthy;train
005_265.png;healthy;train
022_060.png;healthy;train
004_115.png;healthy;train
038_347.png;Varroa, Small Hive Beetles;train
004_073.png;healthy;train
004_416.png;healthy;train
019_1251.png;healthy;train
004_368.png;healthy;train
030_814.png;ant problems;train
015_1181.png;healthy;train
018_030.png;healthy;train
032_794.png;healthy;train
040_222.png;Varroa, Small Hive Beetles;train
032_941.png;healthy;train
040_206.png;Varroa, Small Hive Beetles;train
004_238.png;healthy;train
038_137.png;Varroa, Small Hive Beetles;train
038_343.png;Varroa, Small Hive Beetles;train
010_637.png;healthy;train
038_364.png;Varroa, Small Hive Beetles;train
032_403.png;healthy;train
018_039.png;healthy;train
010_536.png;healthy;train
010_384.png;healthy;train
030_358.png;ant problems;train
030_574.png;ant problems;train
032_659.png;healthy;train
038_025.png;Varroa, Small Hive Beetles;train
040_258.png;Varroa, Small Hive Beetles;train
022_312.png;healthy;train
008_240.png;healthy;train
008_147.png;healthy;train
019_584.png;healthy;train
046_158.png;healthy;train
005_539.png;healthy;train
001_132.png;healthy;train
043_014.png;hive being robbed;train
008_246.png;healthy;train
017_017.png;healthy;train
032_504.png;healthy;train
019_1376.png;healthy;train
015_881.png;healthy;train
008_279.png;healthy;train
030_740.png;ant problems;train
008_297.png;healthy;train
004_409.png;healthy;train
040_163.png;Varroa, Small Hive Beetles;train
015_783.png;healthy;train
018_036.png;healthy;train
019_968.png;healthy;train
008_213.png;healthy;train
004_402.png;healthy;train
038_468.png;Varroa, Small Hive Beetles;train
030_882.png;ant problems;train
024_022.png;healthy;train
005_393.png;healthy;train
015_1095.png;healthy;train
038_354.png;Varroa, Small Hive Beetles;train
040_036.png;Varroa, Small Hive Beetles;train
032_606.png;healthy;train
019_430.png;healthy;train
014_002.png;healthy;train
030_216.png;ant problems;train
038_466.png;Varroa, Small Hive Beetles;train
010_752.png;healthy;train
035_021.png;Varroa, Small Hive Beetles;train
019_1354.png;healthy;train
004_399.png;healthy;train
040_442.png;Varroa, Small Hive Beetles;train
010_741.png;healthy;train
030_488.png;ant problems;train
032_863.png;healthy;train
030_365.png;ant problems;train
010_596.png;healthy;train
015_893.png;healthy;train
015_273.png;healthy;train
019_1369.png;healthy;train
038_002.png;Varroa, Small Hive Beetles;train
004_211.png;healthy;train
004_482.png;healthy;train
019_891.png;healthy;train
022_397.png;healthy;train
038_196.png;Varroa, Small Hive Beetles;train
008_266.png;healthy;train
046_116.png;healthy;train
038_458.png;Varroa, Small Hive Beetles;train
030_710.png;ant problems;train
016_114.png;healthy;train
030_639.png;ant problems;train
015_986.png;healthy;train
030_831.png;ant problems;train
032_935.png;healthy;train
003_223.png;healthy;train
040_102.png;Varroa, Small Hive Beetles;train
010_651.png;healthy;train
004_484.png;healthy;train
010_256.png;healthy;train
019_1056.png;healthy;train
038_130.png;Varroa, Small Hive Beetles;train
034_033.png;missing queen;train
030_780.png;ant problems;train
040_449.png;Varroa, Small Hive Beetles;train
005_329.png;healthy;train
016_241.png;healthy;train
005_627.png;healthy;train
031_015.png;Varroa, Small Hive Beetles;train
030_883.png;ant problems;train
019_1237.png;healthy;train
005_070.png;healthy;train
040_035.png;Varroa, Small Hive Beetles;train
040_426.png;Varroa, Small Hive Beetles;train
030_203.png;ant problems;train
002_072.png;healthy;train
023_014.png;healthy;train
032_884.png;healthy;train
033_070.png;healthy;train
010_452.png;healthy;train
046_123.png;healthy;train
015_1247.png;healthy;train
030_604.png;ant problems;train
009_101.png;healthy;train
030_764.png;ant problems;train
001_160.png;healthy;train
015_606.png;healthy;train
030_808.png;ant problems;train
008_119.png;healthy;train
008_136.png;healthy;train
040_412.png;Varroa, Small Hive Beetles;train
032_298.png;healthy;train
030_722.png;ant problems;train
005_508.png;healthy;train
004_391.png;healthy;train
046_094.png;healthy;train
038_092.png;Varroa, Small Hive Beetles;train
038_271.png;Varroa, Small Hive Beetles;train
030_875.png;ant problems;train
039_022.png;hive being robbed;train
032_862.png;healthy;train
030_460.png;ant problems;train
032_619.png;healthy;train
038_235.png;Varroa, Small Hive Beetles;train
030_522.png;ant problems;train
022_162.png;healthy;train
015_576.png;healthy;train
010_687.png;healthy;train
046_062.png;healthy;train
008_221.png;healthy;train
010_825.png;healthy;train
043_067.png;hive being robbed;train
008_090.png;healthy;train
003_272.png;healthy;train
032_792.png;healthy;train
005_423.png;healthy;train
016_263.png;healthy;train
038_112.png;Varroa, Small Hive Beetles;train
030_838.png;ant problems;train
031_132.png;Varroa, Small Hive Beetles;train
026_007.png;healthy;train
030_504.png;ant problems;train
